,Season,Episode,Character,Line,prob,class
20074,16,1,Randy,"No, I was talking to my asshole. C-C'mon, asshole. Let's get back to work. ",99.72655773162842,1
20075,16,1,Cartman,This is unbelievable. Stupid Toilet Safety Administration. You can't even take a crap at IHOP without a forty minute line!,99.14337396621704,1
20078,16,1,R. Booth,Shut up! Sir.,98.97162318229675,1
20081,16,1,R. Wiley,I'll just need to check inside your aaasshole. ,99.7016668319702,1
20082,16,1,Cartman,"Hey, how about you people speed it up in here? I'm about to crap my pants and I demand access to the toilet right now!",95.06795406341551,1
20084,16,1,Cartman,What? Yes I'd mind! Do you mind if I touch your fucking balls?,99.72800016403198,1
20086,16,1,R. Wiley,"Alright, sir. I just need to check inside your aaasshole. ",99.49826002120972,1
20087,16,1,Gerald,I don't need you wiping my ass for me. I'm a grown man.,99.2787539958954,1
20117,16,1,R. Wiley,I just need to check your asshole.,99.73182082176208,1
20119,16,1,R. Wiley,Asshole clear.,99.71891045570374,1
20140,16,1,Cartman,"Well, sorry, but if we don't want the government treating us like children, we might have to give up being able to pee out feces in half.",97.04816937446594,1
20152,16,1,R. West,Shiiiit!,99.59689378738403,1
20164,16,1,Cartman,"Wait, what? What the fuck is a sue-ance?",99.71792697906494,1
20174,16,1,Attorney,"Fuck me, it's a ghost.",99.73040819168092,1
20186,16,1,Randy,That's what that hole is for? Oh.  Oops.,96.18169665336607,1
20187,16,1,Cartman,"So then... so then Clyde's mom's ghost was all like ""Clyde, what have I told you Clyde, you asshole!"" And Clyde is all like ""Mom, leave me alone! I'm seriously. Stop, please!"" Dude, it was a riot.",98.76219630241394,1
20189,16,1,Cartman,"Hah. Yeah, well, I'm just glad that stupid TSA crap is over with. I know you've had a tough week, Clyde. But at least your mom didn't die for nothing. I mean, we're kinda right back at the bathroom being the last bastion of American freedom. So technically, your mom did die for nothing, but... Clyde? Clyde?",98.16673994064332,1
20212,16,2,Cartman,"...Dude, it's fucking gay as fuck.",99.73533153533936,1
20223,16,2,Cartman,"You may suck our collective balls, sir! ",99.583637714386,1
20254,16,2,Kenny,"(Shut the fuck up, dude! You're a fuckin' asshole!)",99.73782300949097,1
20255,16,2,Cartman,"Oh, I'm an asshole for doin' math!",99.73167777061462,1
20271,16,2,Cartman,"Butters, what the fuck?!",99.7130572795868,1
20273,16,2,Cartman,"""My arms hurt."" Pick the fucking sign up, Butters! This is a business! ",99.71699118614195,1
20281,16,2,Stan,"Yeah, hi. Um, you should kill yourself?",97.87369966506958,1
20283,16,2,Stan,"I said, you should kill yourself? What you do is sort of, unjustifiable? And you know it's unjustifiable? And you don't care? You're the definition of evil? Kill yourself?",97.46394753456116,1
20285,16,2,Stan,I just read that the day shopping networks make most of their money is on the day seniors pick up Social Security checks? Kill yourself.,95.7400918006897,1
20289,16,2,Stan,"No, because I really want you to kill yourself.",98.2213854789734,1
20291,16,2,Stan,"I don't care what happens to me, I care about my grandfather, you morally empty corrupted maggot!",99.45038557052612,1
20293,16,2,Stan,"Nono,  it doesn't matter what price you put on anything! Your only chance to right the wrongs you've done, and repay all the elderly people whose lives you've destroyed, is to kill yourself.",97.0667004585266,1
20294,16,2,Dean,"Well, you think it's funny, but that's, that's callin' up and tellin' someone to kill themselves; that's not a joke.",96.78005576133728,1
20300,16,2,Cartman,"Can I ask you something, Mrs. Appleby? Do you like fucking little boys?",99.71250891685486,1
20302,16,2,Cartman,"Just wondering if you fuck kids all the time, 'cause that's what you just did with this deal. You just got an $8,000,000,000 ring for seventy-five ninety-five. You fucked me good, Mrs. Appleby. Congratulations, ma'am.",99.62390661239624,1
20304,16,2,Cartman,"Were you just flippin' through the channels and saw me selling this ring and thought ""Hm, I'd like to fuck that kid!""",99.72326159477234,1
20306,16,2,Cartman,"Oh-kay, thanks for shopping with us. I gotta get the taste of old lady dick out of my mouth.",98.46373200416564,1
20313,16,2,Kenny,(Fuck yeah!),99.73063468933104,1
20317,16,2,Stan,"YOU are the scs of the earth! Old people are victimized by shopping networks and YOU kick back in your fat-cat mansions, making billions!",98.17533493041992,1
20325,16,2,Cartman,"Suck my balls, suck my balls...  Hello!",99.6298611164093,1
20336,16,2,Clerk 4,"You got good eye,  You so clehhvahh. I getting taken advantaaage! You rike to fuck an Asian lady?",99.73114728927612,1
20338,16,2,Clerk 4,"I know, you walk by my stoh and you say ""Oh, there's a nice Asian lady. I think I go in and I fuck hurh,"" you Asian-lady fucker you!",99.72776770591736,1
20340,16,2,Clerk 4,"Oh, I pay thousands! And you come he an' fuck me!",99.73229765892027,1
20341,16,2,Cartman,"Okay, quit the act! I'm not fucking you and you know it!",99.71917271614076,1
20342,16,2,Clerk 4,"Nono, you fucked me!",99.73790645599364,1
20343,16,2,Cartman,"Nono, you fucked me! Fuck you!",99.73869919776917,1
20345,16,2,Cartman,"You see, I'm looking to cut out the middle man. I want to buy my jewelry direct from you so that-  Motherfucker!",99.70000386238098,1
20347,16,2,Cartman,"You dirty double-crossing assholes! You're trying to cut me out, h?! You guys stole my formula, then tried to fuck me- Butters!",99.73353743553162,1
20349,16,2,Cartman,-and then tried to fuck me out of your business!,99.73655343055724,1
20350,16,2,Kyle,"We're not fucking you, they're fucking Stan's grandpa!",99.73700046539308,1
20351,16,2,Cartman,"No, they're getting fucked by Asian ladies!",99.7379183769226,1
20352,16,2,Stan,"Somebody is at the head of all this, and somebody needs to pay! All I want is some Goddamned retribution for my Goddamned grandpa!  No! Not a diamond-and-gold necklace! ",96.648770570755,1
20360,16,2,Marvin,"I don't know where you got that, but it's fucking gay as fuck.",99.71963167190552,1
20364,16,2,Caller 1,What are you waiting for? Kill yourself.,98.02179336547852,1
20365,16,2,Dean,"Alright Goddamnit, we got another comedian. Ever since that little kid called up, now everybody wants to call and tell me I should kill myself.",97.83493280410768,1
20369,16,2,Dean,Goddamnit I'm not scared to do it.,96.3079571723938,1
20373,16,2,Caller 3,They'd look good on your dead body. Why don't you kill yourself?,98.16983938217165,1
20433,16,3,Cartman,"Why would we look at a newspaper, retard?",99.5660364627838,1
20447,16,3,Cartman,Taylor Swifting? What the fuck is that?,99.71458315849304,1
20449,16,3,Cartman,You pull down your pants and wipe your butt on the ground like an old dog. ,98.23946356773376,1
20450,16,3,Kyle,But that's stupid.  How can that replace Faith Hilling? It doesn't even make any sense.,97.45100736618042,1
20451,16,3,Cartman,"I can't believe people take the time to do this garbage.  This has to be stopped, you guys.",99.06929135322572,1
20457,16,3,Cartman,Faith Hilling. Why don't you get the fuck out of here?,99.7152328491211,1
20459,16,3,Stan,"Saying something is so 2000 and anything is so 2009, you stupid ass wipe.",99.68212842941284,1
20484,16,3,Cartman,"Mr. Kitty, do you mind explaining this?  You wanna tell me why you're putting pictures of yourself on the Internet with bread around your face? This is a bad kitty. Bad! You're taking the idea of Faith Hilling and making it stupid. Bad kitty.  Bad Mr. Kitty.  Bad kitty! No more memeing!  Come on, guys.  Bad Mr. Kitty!",97.55634665489195,1
20489,16,3,Kenny,"(Oh, fuck it, dude.) ",99.72238540649414,1
20496,16,3,Stan,"No, no, no! These stupid fads are only that, okay? We can't give in to this crap.",99.70930814743042,1
20514,16,3,Cartman,"Guys, remember when we heard about that pollack with one testicle in the revolutionary war? What was his name?",98.60146045684814,1
20518,16,3,Kenny,"(I'm sorry guys. Faith Hilling is just a stupid fad, right?)",99.49167966842651,1
20521,16,3,Kyle,You guys are sellouts.,96.7044711112976,1
20523,16,3,Kyle,You're freaking sellouts!,98.61739873886108,1
20525,16,3,Lamont,What the hell do you think you're doing? Do you have any idea when you play with memes you're playing with fire? ,97.49085903167725,1
20529,16,3,Lamont,You cats want a war? Because that's what you're going to get!,98.0465531349182,1
20532,16,3,Kyle,"Yeah, yeah, that's cool. Bring the left titty out some more.  Yeah, yeah freeze there. ",97.71808385849,1
20545,16,3,Cartman,"No, no. It was kind of stupid, really.",96.3589370250702,1
20571,16,3,Cartman,No kitty! That's a bad kitty! ,98.89724850654602,1
20581,16,3,Cartman,"SHUT UP, KITTY!",98.5897660255432,1
20604,16,3,Cartman,"No. NOO!  I won't do it. I won't do it, you hear me! I'm better than this.  And to hell with you, Mr. Kitty. You're a bad kitty! Bad, bad kitty! It's time somebody stood up, and did the right thing. ",98.00589680671692,1
20652,16,4,Kyle,"If someone says they saw a Sasquatch, they are either lying or they are stupid. Now stop lying about a Jewpacabra before stupid people start believing you!",99.54918026924132,1
20665,16,4,Cartman,JESUS IS A LIE!,98.77671003341676,1
20692,16,4,Kyle,Would you stop scaring everyone with your db ass myth!,99.68409538269044,1
20694,16,4,Kyle,"These people aren't going to prove anything. To believe any of this you either have to be a liar, or stupid.",96.73481583595276,1
20695,16,4,Cartman,"These are professional people who go around tracking Sasquatches, Kyle! They aren't liars, and they aren't stupid!",96.90725803375244,1
20717,16,4,Matt,"That's right, Bobo. Whatever this thing is it's mean and angry as hell.",97.58445024490356,1
20722,16,4,Matt,"If it is a Jewpacabra, he's gonna be coming after you. ",96.22519016265868,1
20729,16,4,Cartman,"Well, check everywhere! I'm not paying you guys each twenty bucks to scratch your buttholes!",98.58227372169496,1
20730,16,4,Butters,He says he's not payin' us to scratch our buttholes. ,99.04226064682008,1
20733,16,4,Cartman,It's trying to get in! Where the hell are you guys?,98.32407832145692,1
20739,16,4,Cartman,HUH?!,98.33261370658876,1
20743,16,4,Cartman,"OH GOD, IT'S GONNA KILL ME!  What the-?",98.2339322566986,1
20746,16,4,Mr. Billings,"Maybe it won't even show up. Maybe we'll all make it out of this okay?  Oh fuck, we better get out of here. ",96.20647430419922,1
20771,16,4,Kyle,"That's how God is! And if Pharaoh doesn't give us what we want, next he's gonna kill all Egyptian first born boys!",98.01007509231567,1
20778,16,4,Cartman,"You're wrong, Kyle! God is not a dick! ",99.65266585350037,1
20781,16,4,Cartman,"But my friend Kyle, he says that the reason we've had all these plagues and stuff because you won't let all the Jews leave.",97.94743061065674,1
20785,16,4,Cartman,"But dad, my friend Kyle says that if we don't do whatever the Hebrews want us to do, God is gonna kill little Egyptian boys.",95.76733112335204,1
20803,16,4,Cartman,We were wrong! I'm sorry God I'll be Jewish I promise! Please don't kill me! Don't kill me! Doooo...! ,95.27408480644226,1
20807,16,4,Butters,"Oh, stop trying to ruin Easter, you! You heathen! ",99.23025369644164,1
20808,16,4,Cartman,"Hey guys, listen!  I finally know how you feel, Kyle. Know your religion is right but being laughed at by everyone else. It's so hard for us Jews. But I guess we just have to let stupid people believe what they are gonna believe.",97.5212574005127,1
20818,16,5,Stan,"Dude, did a bully take your lunch money again?",96.26908302307127,1
20824,16,5,Craig,So then just get a bigger bully to beat the bully up.,95.93651294708252,1
20831,16,5,Cartman,I have balls.,95.40233612060548,1
20845,16,5,Grammy,"Think you're fuckin' tough, h?  You don't look fuckin' tough.",98.6462652683258,1
20847,16,5,Grammy,"No, you're a little faggot!  You got any more money? H?",99.28839206695557,1
20849,16,5,Grammy,"Why don't you do something about it?!  Do somethin', you little bitch! You're Grandma's bitch!",99.72999691963196,1
20866,16,5,BB Founder,"Whh dhh. You may only have an Internet degree, but why don't you start acting like you're a school counselor and not an uninformed backwards little dork! M'kay?! ",95.63880562782288,1
20872,16,5,Grammy,Hey twerp!  You went and narc'd on me!,98.55066537857056,1
20874,16,5,Grammy,"I heard somebody brought in an anti-bully counselor! Thought I wouldn't find out, you little narc?!",96.61860466003418,1
20876,16,5,Grammy,"Oh look, what's this over here?  Ohoh, it's a narc puck. This is what narcs have to put in their mouths. Awww, it's got piss all over it. ",96.14864587783812,1
20878,16,5,Grammy,Put it in your mouth! Put it in your fuckin' mouth!  Ohhh hellow.,99.7231423854828,1
20883,16,5,Grammy,"Oh thank you so much.  You narc again and you're fuckin' dead! Fuckin' dead, you got it?!",99.67963099479675,1
20891,16,5,Lorraine,...Ugly ...neh-nerd.,99.72645044326782,1
20892,16,5,Bucky Bailey,"Do they say ""Nice pants. Why do you wear them up to your tits?""?",99.03818964958192,1
20900,16,5,Clyde,You wanna know who I hate?! I hate that kid Butters! He's a dork!,99.64364767074584,1
20903,16,5,The Kids of South Park Elementary,"Bullying isn't cool. Bullying is lame.Bullying is ugly and has a stupid name.For a healthy world, bullying's unfit.And I think I know what we should do to i-it.Do do do do do to i-it.Let's all get together and make bullying kill itself.Bullying's an ugly thingLets shove its face in the dirt and make bullying kill itself.Woah-oh. Woah-oh. Woah-oh.",98.72391819953918,1
20905,16,5,The Kids of South Park Elementary,We can make it stop. We can stomp it out.We can beat its ass until it starts to cry.Let's gang up on it and tell it it smellsAnd beat its ass worse if it ever te-lls.If if if it ever te-lls.Lets all join together to try to make bullying kill itself.It'll be fun to see just how bad we can make it feeland make bullying kill itself.Woah-oh. Woah-oh. Woah-oh.,99.15949702262878,1
20908,16,5,Jason,Stupid! (stupid stupid),99.73668456077576,1
20909,16,5,Pete,Ugly! (ugly ugly ugly ugly),99.73522424697876,1
20911,16,5,Older Girl,Dork!,97.34070897102356,1
