,Season,Episode,Time_Stamp,Line,NRC_Sentiment,AFINN_Sentiment,AFINN_Sentiment_Score,BING_Sentiment,prob
16266,3,13,00:09:48,you can beat him mr pewterschmidt hes bluffing,Neutral,Neutral,0,Neutral,19.896860420703888
16267,3,13,00:09:51,he bet cnn theres no way hes bluffing,Neutral,Negative,-2,Neutral,0.8242503739893436
16268,3,13,00:09:53,im sure he is hes got a tell if you lose this hand ill divorce your daughter,"anger,disgust,fear,joy,negative,positive,sadness,surprise,trust",Neutral,0,Negative,51.43781900405884
16269,3,13,00:09:58,im in all right teddy ill see your cnn with us steel what have you got,"anger,disgust,fear,negative,sadness",Neutral,0,Positive,0.2529912628233433
16270,3,13,00:10:02,two pair,Neutral,Neutral,0,Neutral,0.1263805548660457
16271,3,13,00:10:02,acehigh straight,Neutral,Positive,2,Neutral,0.08603405440226197
16272,3,13,00:10:04,you sold me out i could use a man like you hows a million a year,Neutral,Positive,4,Positive,21.58355563879013
16273,3,13,00:10:08,you disgust me get out of my face,"anger,disgust,fear,negative,sadness",Negative,-6,Negative,17.711302638053894
16274,3,13,00:10:12,thats the first time any of us have beaten ted,anticipation,Negative,-4,Neutral,0.11051358887925744
16275,3,13,00:10:15,howd you know he was bluffing,Neutral,Neutral,0,Neutral,2.251916006207466
16276,3,13,00:10:15,when he lies he blinks twice,Neutral,Neutral,0,Negative,0.7571101188659668
16277,3,13,00:10:19,i noticed it when he did an interview and said hed be with jane fonda for ever,Neutral,Neutral,0,Neutral,0.06048179930076003
16278,3,13,00:10:24,im gonna turn in,Neutral,Neutral,0,Neutral,0.07735968683846295
16279,3,13,00:10:25,me too i gotta be at disneyland were ethnically cleansing the small world ride,"negative,positive",Neutral,0,Neutral,0.24826237931847572
16280,3,13,00:10:30,you guys practically run this country,Neutral,Neutral,0,Neutral,83.09341073036194
16281,3,13,00:10:32,theres gotta be a ton of fun stuff we could do,"anticipation,joy,positive",Positive,8,Positive,0.07959487847983837
16282,3,13,00:10:40,oh man theres a toll booth anybody got a quarter,Neutral,Neutral,0,Negative,0.12931431410834193
16283,3,13,00:10:44,whats a quarter,Neutral,Neutral,0,Neutral,0.5407777149230242
16284,3,13,00:10:44,well we gotta give him something,Neutral,Neutral,0,Positive,0.928236823529005
16285,3,13,00:10:54,man looking up at the sky just makes you feel so small,"negative,positive",Neutral,0,Neutral,0.13488741824403405
16286,3,13,00:10:58,yeah i mean if god created all this who created god,"anticipation,fear,joy,positive,trust",Positive,6,Neutral,0.33161966130137444
16287,3,13,00:11:02,maybe he created himself,Neutral,Neutral,0,Neutral,0.23184106685221195
16288,3,13,00:11:02,or herself,Neutral,Neutral,0,Neutral,0.6658738944679499
16289,3,13,00:11:06,ohh,Neutral,Neutral,0,Neutral,0.19293423974886537
16290,3,13,00:11:06,think about that,Neutral,Neutral,0,Neutral,0.18229715060442686
16291,3,13,00:11:08,neat this guys deep whered you find him,Neutral,Neutral,0,Positive,1.2632738798856735
16292,3,13,00:11:11,hes my soninlaw,Neutral,Neutral,0,Neutral,0.07151190075092018
16293,3,13,00:11:14,ok honey i gotta go you want a ride,positive,Positive,2,Neutral,0.1060025067999959
16294,3,13,00:11:14,sure,Neutral,Neutral,0,Neutral,0.2632382558658719
16295,3,13,00:11:25,wow,Neutral,Positive,1,Positive,0.18128909869119525
16296,3,13,00:11:25,i actually had a good time with you tonight,"anticipation,joy,positive,surprise,trust",Positive,6,Positive,0.058469222858548164
16297,3,13,00:11:29,and i just want to say im glad you married my daughter,"anticipation,joy,positive",Positive,8,Positive,0.10290483478456736
16298,3,13,00:11:33,thank you jesus,Neutral,Positive,9,Positive,0.071330537321046
16299,3,13,00:11:33,actually it wasnt me it was,Neutral,Neutral,0,Neutral,0.42909164912998676
16300,3,13,00:11:37,no no its ok im used to it,Neutral,Negative,-4,Neutral,0.23083977866917849
16301,3,13,00:11:43,having fun peter,"anticipation,joy,positive",Positive,8,Positive,0.07617713999934494
16302,3,13,00:11:43,i put all my poker winnings on your dog,"anticipation,joy,positive",Neutral,0,Neutral,0.31940811313688755
16303,3,13,00:11:48,dog,Neutral,Neutral,0,Neutral,3.878524899482727
16304,3,13,00:11:51,nothing to worry about sea breeze is a sure thing,"anticipation,fear,negative,positive,sadness",Negative,-6,Negative,0.15748027944937348
16305,3,13,00:11:54,sea breeze,positive,Neutral,0,Positive,0.09465285111218691
16306,3,13,00:11:54,dad where are the jockeys,Neutral,Neutral,0,Neutral,5.709792673587799
16307,3,13,00:11:58,theyre all in the laundry im going indian today,Neutral,Neutral,0,Neutral,0.3707094117999077
16308,3,13,00:12:05,oh come on sea breeze,positive,Neutral,0,Positive,0.06827178876847029
16309,3,13,00:12:05,sea breeze yeah,positive,Positive,2,Positive,0.11204126058146358
16310,3,13,00:12:08,come on go go,Neutral,Neutral,0,Neutral,0.10656868107616901
16311,3,13,00:12:08,come on,Neutral,Neutral,0,Neutral,0.32187432516366243
16312,3,13,00:12:13,whats brian doing,Neutral,Neutral,0,Neutral,0.34199857618659735
16313,3,13,00:12:19,oh my god,"anticipation,fear,joy,positive,trust",Positive,1,Neutral,0.20717689767479897
16314,3,13,00:12:19,hes violating sea breeze,positive,Negative,-4,Positive,51.16555690765381
16315,3,13,00:12:22,no hes awkwardly positioning himself now hes violating sea breeze,positive,Negative,-6,Positive,0.24095240514725447
16316,3,13,00:12:36,again i want to tell you how sorry i am about this i dont know what came over me,Neutral,Neutral,0,Negative,0.1159591949544847
16317,3,13,00:12:41,you had better not have ruined my race dog,"anger,disgust,fear,negative,sadness",Neutral,0,Positive,0.8039304055273533
16318,3,13,00:12:44,i am very disappointed in you,"anger,disgust,negative,sadness",Negative,-4,Negative,0.2888015005737543
16319,3,13,00:12:46,id turn my back but ive seen what you do in that situation,Neutral,Neutral,0,Neutral,0.9040373377501965
16320,3,13,00:12:50,now carter and i have a polio match to attend,"fear,negative,sadness",Neutral,0,Neutral,0.05941126146353781
16321,3,13,00:12:53,get away from me you and that filthy mongrel of yours how is she doctor,"disgust,negative,positive,trust",Neutral,0,Negative,98.24612736701965
16322,3,13,00:12:57,shes fine sea breeze will be able to race again,positive,Positive,4,Positive,0.08108237525448203
16323,3,13,00:13:00,but unfortunately not for another nine weeks shes pregnant,Neutral,Neutral,0,Negative,0.06240782677195966
16324,3,13,00:13:05,i just want you to know i am going to do the right thing here,Neutral,Positive,2,Positive,0.1131325145252049
16325,3,13,00:13:09,youre never going to see sea breeze again,positive,Neutral,0,Positive,1.777229830622673
16326,3,13,00:13:12,pack your things and get out,Neutral,Neutral,0,Neutral,0.0668683904223144
16327,3,13,00:13:12,i am never speaking to you again,Neutral,Neutral,0,Neutral,0.08266876684501767
16328,3,13,00:13:16,dont worry i have a plan,"anticipation,fear,negative,sadness",Negative,-6,Negative,0.13000414473935962
16329,3,13,00:13:18,i am gonna go back in time and stop brian from getting it on with your dog,anticipation,Negative,-2,Neutral,86.3125741481781
16330,3,13,00:13:23,everybody stand back,Neutral,Neutral,0,Neutral,0.48758271150290966
16331,3,13,00:13:25,aah,Neutral,Neutral,0,Neutral,0.2220312599092722
16332,3,13,00:13:29,oh oh oh boy oh oh oh god agh agh,"anticipation,fear,joy,positive,trust",Positive,2,Neutral,0.16685239970684052
16333,3,13,00:13:36,mr pewterschmidt please can we still be pals,Neutral,Positive,2,Neutral,0.06645827670581639
16334,3,13,00:13:39,see i made a picture of you and me out of glue and macaroni,Neutral,Neutral,0,Neutral,0.06838972331024706
16335,3,13,00:13:42,that means a lot to me because you made it,Neutral,Neutral,0,Neutral,0.11269367532804608
16336,3,13,00:13:45,really,Neutral,Neutral,0,Neutral,0.3229764988645911
16337,3,13,00:13:45,no get out,Neutral,Negative,-2,Neutral,2.467348799109459
16338,3,13,00:13:46,mr pewterschmidt sea breeze is gone,positive,Neutral,0,Positive,0.07449423428624868
16339,3,13,00:13:46,what,Neutral,Neutral,0,Neutral,0.4976789001375437
16340,3,13,00:13:49,i cant find brian,Neutral,Neutral,0,Neutral,0.07275600219145417
16341,3,13,00:13:51,peter do you know what im going to do to you if brian took off with my sea breeze,positive,Neutral,0,Positive,47.46549725532532
16342,3,13,00:13:56,i think i have an idea,Neutral,Neutral,0,Neutral,0.09035113616846502
16343,3,13,00:14:06,this is the room the light switch is here its mostly for show,trust,Neutral,0,Neutral,0.09276323835365474
16344,3,13,00:14:10,theres your murphy bed dont mind the epsteins they keep to themselves,Neutral,Neutral,0,Neutral,4.219680652022362
16345,3,13,00:14:14,were going to see bobby darin at the copa tomorrow right charlie,anticipation,Neutral,0,Positive,0.05913143395446241
16346,3,13,00:14:19,bobby darin tomorrow,anticipation,Neutral,0,Neutral,0.061227037804201245
16347,3,13,00:14:20,this is the bathroom watch out we got some bad roaches,"anger,anticipation,disgust,fear,negative,sadness",Negative,-6,Negative,81.92897439002991
16348,3,13,00:14:24,youre on our turf man,Neutral,Neutral,0,Neutral,14.97943103313446
16349,3,13,00:14:24,man ill cut you,"anger,disgust,fear,negative,sadness",Negative,-2,Neutral,16.904744505882263
16350,3,13,00:14:26,ill cut you up so bad you gonna wish i no cut you up so bad,"anger,disgust,fear,negative,sadness",Negative,-16,Negative,38.51097226142883
16351,3,13,00:14:31,those are bad roaches,"anger,disgust,fear,negative,sadness",Negative,-6,Negative,98.62563014030457
16352,3,13,00:14:31,i blame the schools,"anger,disgust,negative",Negative,-4,Negative,30.852234363555908
16353,3,13,00:14:37,were you followed,Neutral,Neutral,0,Neutral,0.2535627456381917
16354,3,13,00:14:37,dont worry ive got a decoy,"anticipation,fear,negative,sadness,surprise",Negative,-6,Negative,0.41778096929192543
16355,3,13,00:14:41,hey lois hubbahubba whoa lois you put on a few h,Neutral,Neutral,0,Positive,0.3066658740863204
16356,3,13,00:14:45,well i never,Neutral,Neutral,0,Positive,0.22750250063836575
16357,3,13,00:14:47,thats all right i dont think he was the one lets go get sundaes,Neutral,Neutral,0,Positive,1.0351555421948433
16358,3,13,00:14:51,we all really miss you and peter talks about you all the time,anticipation,Negative,-4,Negative,0.05896546645089984
16359,3,13,00:14:55,oh really anything nice,Neutral,Positive,6,Positive,0.08847740245983005
16360,3,13,00:14:55,no,Neutral,Negative,-1,Neutral,0.24813299532979727
16361,3,13,00:14:57,oh so hes still mad h,"anger,disgust,fear,negative,sadness",Negative,-6,Negative,0.795300304889679
16362,3,13,00:14:59,i should go take this its probably not a good idea for us to meet any more,"anticipation,joy,positive,surprise,trust",Positive,6,Positive,0.12578910682350397
16363,3,13,00:15:04,daddy swore hed track you down any way he could,anticipation,Neutral,0,Neutral,0.12439193669706583
16364,3,13,00:15:12,bingo,Neutral,Neutral,0,Neutral,0.14004188124090433
16365,3,13,00:15:12,i told you shed lead us to him,"negative,positive",Neutral,0,Positive,0.12945837806910276
16366,3,13,00:15:14,lets call pewterschmidt,Neutral,Neutral,0,Neutral,0.07084479439072311
16367,3,13,00:15:14,lets take the jet packs,Neutral,Neutral,0,Neutral,0.09713795152492821
16368,3,13,00:15:17,cool,positive,Positive,11,Positive,0.16680140979588032
16369,3,13,00:15:20,man the people look like ants from up here,Neutral,Positive,4,Positive,98.99982810020447
16370,3,13,00:15:23,they are ants michael they are ants,Neutral,Neutral,0,Neutral,5.562816932797432
16371,3,13,00:15:33,this is tricia takanawa live where police have discovered the whereabouts of sea breeze the heiress to the pewterschmidt fortune,"anticipation,fear,joy,positive,surprise,trust",Neutral,0,Positive,0.06882160669192672
16372,3,13,00:15:37,the dognapper has been traced to this sleazy motel,Neutral,Neutral,0,Negative,58.981508016586304
16373,3,13,00:15:41,ah i see my colleague tom tucker is already on the scene,Neutral,Neutral,0,Neutral,0.06231777369976044
16374,3,13,00:15:45,whos that baby,"joy,positive",Neutral,0,Neutral,0.19826290663331747
16375,3,13,00:15:52,hello this is tom tuckers evil twin todd tucker out to destroy his brothers reputation,"anger,disgust,fear,negative,positive,sadness",Negative,-12,Negative,61.581653356552124
16376,3,13,00:15:54,hahaha,Neutral,Positive,24,Neutral,0.2909648232161999
16377,3,13,00:15:56,im going inside to have freaky sex with my prostitute with whom i still have 45 minutes,"anticipation,disgust,joy,negative,positive,trust",Neutral,0,Neutral,18.23490858078003
16378,3,13,00:16:01,back to this breaking news,Neutral,Neutral,0,Negative,0.07523975800722837
16379,3,13,00:16:13,brian please eat something,positive,Positive,2,Neutral,0.06756911752745509
16380,3,13,00:16:16,my face is on the news your father wont let me see the dog carrying my puppies,"anticipation,trust",Neutral,0,Neutral,0.13597516808658838
16381,3,13,00:16:22,and hes going to incredible lengths to ignore me,negative,Negative,-2,Positive,0.3837691619992256
16382,3,13,00:16:24,brian dont let him get to you peter come out of that thing,Neutral,Neutral,0,Neutral,62.91438937187195
16383,3,13,00:16:28,he cant hear you besides its not him thats getting to me its your father,trust,Neutral,0,Neutral,1.0629087686538696
16384,3,13,00:16:33,im sorry i talked to him but he wouldnt budge he can be so stubborn,Neutral,Negative,-6,Negative,0.2792239189147949
16385,3,13,00:16:37,i dont know how my mother puts up with it he did promise to take care of the puppies,"anticipation,joy,negative,positive,sadness,trust",Positive,6,Positive,0.29147451277822256
16386,3,13,00:16:42,theyre not his to take care of theyre my kids and im gonna get em back,Neutral,Positive,4,Neutral,91.92448854446411
16387,3,13,00:16:47,my father wasnt there for me but ill be there for my kids,"anger,disgust,fear,negative,sadness,trust",Neutral,0,Neutral,0.09894901886582375
16388,3,13,00:16:50,im gonna sue your dad for custody,"anger,negative,sadness,trust",Neutral,0,Negative,0.12431783834472299
16389,3,13,00:17:00,please stop this brian has every right to see his puppies when theyre born,Neutral,Neutral,0,Positive,1.675342582166195
16390,3,13,00:17:04,sorry ppkin,Neutral,Negative,-2,Negative,0.12000015703961253
16391,3,13,00:17:05,i had no idea you could be so cruel ill never forgive you for this,"anger,disgust,fear,negative,positive,sadness",Negative,-6,Negative,33.49358141422272
16392,3,13,00:17:09,youre just having your period,Neutral,Neutral,0,Neutral,5.175377801060677
16393,3,13,00:17:09,this court will now come to order,"anger,anticipation,fear",Neutral,0,Neutral,0.07010955596342683
16394,3,13,00:17:13,brian do you like children,Neutral,Positive,4,Positive,0.20209287758916616
16395,3,13,00:17:13,i love children thats why im here,"joy,positive",Positive,6,Positive,0.11899836827069521
16396,3,13,00:17:17,i want the opportunity to raise my puppies,"anticipation,positive",Positive,6,Neutral,0.07941699004732072
16397,3,13,00:17:20,do you remember an incident at a south attleboro dennys in december of 1996,surprise,Neutral,0,Neutral,0.059637369122356176
16398,3,13,00:17:25,yeah i guess,surprise,Positive,9,Neutral,0.18550078384578228
16399,3,13,00:17:34,waa waa you like that h you like that waa,Neutral,Positive,8,Positive,0.5655387882143259
16400,3,13,00:17:40,you just tune this out dont you waa well tune this out waa,Neutral,Neutral,0,Positive,14.468923211097717
16401,3,13,00:17:47,aah,Neutral,Neutral,0,Neutral,0.2220312599092722
16402,3,13,00:17:47,waa,Neutral,Neutral,0,Neutral,0.15091649256646633
16403,3,13,00:17:49,aah,Neutral,Neutral,0,Neutral,0.2220312599092722
16404,3,13,00:17:49,waa,Neutral,Neutral,0,Neutral,0.15091649256646633
16405,3,13,00:17:51,aah,Neutral,Neutral,0,Neutral,0.2220312599092722
16406,3,13,00:17:51,shut up,Neutral,Neutral,0,Neutral,45.79404592514038
16407,3,13,00:17:52,i was angry because my moon over my hammy was overcooked and,"anger,disgust,negative",Negative,-6,Negative,0.6527163553982973
16408,3,13,00:17:56,i also have your rental records from the quahog video store,"anticipation,positive",Neutral,0,Neutral,0.06157933967188001
